	docid	citation
724	THE-STEREOCHEMISTRY-AND-CHEMICAL-COMPOSITION-OF.html	Michael Schindler, Frank C. Hawthorne; THE STEREOCHEMISTRY AND CHEMICAL COMPOSITION OF INTERSTITIAL COMPLEXES IN URANYL-OXYSALT MINERALS. The Canadian Mineralogist 2008;; 46 (2): 467–501. doi: https://doi.org/10.3749/canmin.46.2.467
725	THE-STRUCTURE-AND-COMPOSITION-OF-URANOSPATHITE-Al1.html	Andrew J. Locock, William S. Kinman, Peter C. Burns; THE STRUCTURE AND COMPOSITION OF URANOSPATHITE, Al1−x□x[(UO2)(PO4)]2(H2O)20+3xF1−3x, 0 &lt; x &lt; 0.33, A NON-CENTROSYMMETRIC FLUORINE-BEARING MINERAL OF THE AUTUNITE GROUP, AND OF A RELATED SYNTHETIC LOWER HYDRATE, Al0.67□0.33[(UO2)(PO4)]2(H2O)15.5. The Canadian Mineralogist 2005;; 43 (3): 989–1003. doi: https://doi.org/10.2113/gscanmin.43.3.989
726	THE-STRUCTURE-OF-GILLARDITE-THE-Ni-ANALOGUE-OF.html	Meagan E. Clissold, Peter Leverett, Peter A. Williams, David E. Hibbs, Ernest H. Nickel; THE STRUCTURE OF GILLARDITE, THE Ni-ANALOGUE OF HERBERTSMITHITE, FROM WIDGIEMOOLTHA, WESTERN AUSTRALIA. The Canadian Mineralogist 2007;; 45 (2): 317–320. doi: https://doi.org/10.2113/gscanmin.45.2.317
727	THE-STRUCTURE-OF-LITHIUM-CONTAINING-SILICATE-AND.html	Leonie G. Soltay, Grant S. Henderson; THE STRUCTURE OF LITHIUM-CONTAINING SILICATE AND GERMANATE GLASSES. The Canadian Mineralogist 2005;; 43 (5): 1643–1651. doi: https://doi.org/10.2113/gscanmin.43.5.1643
728	THE-STRUCTURE-OF-ORTHORHOMBIC-KAlSiO4-O1-EVIDENCE.html	Miguel Gregorkiewitz, Ying Li, Timothy J. White, Ray L. Withers, Isabel Sobrados; THE STRUCTURE OF “ORTHORHOMBIC” KAlSiO4-O1: EVIDENCE FOR Al–Si ORDER FROM MAS NMR DATA COMBINED WITH RIETVELD REFINEMENT AND ELECTRON MICROSCOPY. The Canadian Mineralogist 2008;; 46 (6): 1511–1526. doi: https://doi.org/10.3749/canmin.46.6.1511
729	THE-STRUCTURE-OF-SILICATE-MELTS-A-GLASS.html	Grant S. Henderson; THE STRUCTURE OF SILICATE MELTS: A GLASS PERSPECTIVE. The Canadian Mineralogist 2005;; 43 (6): 1921–1958. doi: https://doi.org/10.2113/gscanmin.43.6.1921
730	THE-STRUCTURE-OF-SPURRITE-TILLEYITE-AND-SCAWTITE.html	Joel D. Grice; THE STRUCTURE OF SPURRITE, TILLEYITE AND SCAWTITE, AND RELATIONSHIPS TO OTHER SILICATE–CARBONATE MINERALS. The Canadian Mineralogist 2005;; 43 (5): 1489–1500. doi: https://doi.org/10.2113/gscanmin.43.5.1489
731	THE-STRUCTURES-OF-TWO-NOVEL-Sn2-OXYSALTS-FOUND.html	Andrew J. Locock, Robert A. Ramik, Malcolm E. Back; THE STRUCTURES OF TWO NOVEL Sn2+ OXYSALTS FOUND WITH ROMARCHITE AND HYDROROMARCHITE AS CORROSION PRODUCTS OF PEWTER ARTIFACTS. The Canadian Mineralogist 2006;; 44 (6): 1457–1467. doi: https://doi.org/10.2113/gscanmin.44.6.1457
732	THE-SYSTEM-Fe-Nb-S-AND-ITS-GEOLOGICAL-IMPLICATIONS.html	Milan Drábek, Jiří Hybler, Milan Rieder, Vlasta Böhmová; THE SYSTEM Fe–Nb–S AND ITS GEOLOGICAL IMPLICATIONS. The Canadian Mineralogist 2010;; 48 (5): 1059–1068. doi: https://doi.org/10.3749/canmin.48.5.1059
733	THE-SYSTEM-Ni-Sb-Te-AT-400-C.html	František Laufek, Milan Drábek, Roman Skála; THE SYSTEM Ni–Sb–Te AT 400°C. The Canadian Mineralogist 2010;; 48 (5): 1069–1079. doi: https://doi.org/10.3749/canmin.48.5.1069
734	THE-SYSTEM-Os-Mo-S.html	Milan Drábek, Milan Rieder; THE SYSTEM Os–Mo–S. The Canadian Mineralogist 2008;; 46 (5): 1297–1303. doi: https://doi.org/10.3749/canmin.46.5.1297
735	THE-SYSTEM-Pd-Sn-Te-AT-400-C-AND-MINERALOGICAL.html	Anna Vymazalová, Milan Drábek; THE SYSTEM Pd–Sn–Te AT 400°C AND MINERALOGICAL IMPLICATIONS. II. THE TERNARY PHASES. The Canadian Mineralogist 2010;; 48 (5): 1051–1058. doi: https://doi.org/10.3749/canmin.48.5.1051
736	THE-TAIMYRITE-TATYANAITE-SERIES-AND-ZONING-IN.html	Andrei Y. Barkov, Robert F. Martin, Glenn Poirier, Yuri N. Yakovlev; THE TAIMYRITE–TATYANAITE SERIES AND ZONING IN INTERMETALLIC COMPOUNDS OF Pt, Pd, Cu, AND Sn FROM NORIL’SK, SIBERIA, RUSSIA. The Canadian Mineralogist 2000;; 38 (3): 599–609. doi: https://doi.org/10.2113/gscanmin.38.3.599
737	THE-TANCO-PEGMATITE-AT-BERNIC-LAKE-MANITOBA-XIII.html	Julie B. Selway, Milan Novák, Petr Černý, Frank C. Hawthorne; THE TANCO PEGMATITE AT BERNIC LAKE, MANITOBA. XIII. EXOCONTACT TOURMALINE. The Canadian Mineralogist 2000;; 38 (4): 869–876. doi: https://doi.org/10.2113/gscanmin.38.4.869
738	THE-TANCO-PEGMATITE-AT-BERNIC-LAKE-MANITOBA-XIV.html	Julie B. Selway, Petr Černý, Frank C. Hawthorne, Milan Novák; THE TANCO PEGMATITE AT BERNIC LAKE, MANITOBA. XIV. INTERNAL TOURMALINE. The Canadian Mineralogist 2000;; 38 (4): 877–891. doi: https://doi.org/10.2113/gscanmin.38.4.877
739	THE-TANCO-PEGMATITE-AT-BERNIC-LAKE-MANITOBA-XVI.html	Andrew Stilling, Petr Ćerný, Peter J. Vanstone; THE TANCO PEGMATITE AT BERNIC LAKE, MANITOBA. XVI. ZONAL AND BULK COMPOSITIONS AND THEIR PETROGENETIC SIGNIFICANCE. The Canadian Mineralogist 2006;; 44 (3): 599–623. doi: https://doi.org/10.2113/gscanmin.44.3.599
740	THE-TANCO-PEGMATITE-AT-BERNIC-LAKE-SOUTHEASTERN.html	Andre-Mathieu Fransolet, Mark A. Cooper, Petr Černý, Frank C. Hawthorne, Ron Chapman, Joel D. Grice; THE TANCO PEGMATITE AT BERNIC LAKE, SOUTHEASTERN MANITOBA. XV. ERCITITE, Na Mn3+ PO4 (OH) (H2O)2, A NEW PHOSPHATE MINERAL SPECIES. The Canadian Mineralogist 2000;; 38 (4): 893–898. doi: https://doi.org/10.2113/gscanmin.38.4.893
741	THE-TEMPORALITY-OF-ANORTHOSITES.html	Lewis D. Ashwal; THE TEMPORALITY OF ANORTHOSITES. The Canadian Mineralogist 2010;; 48 (4): 711–728. doi: https://doi.org/10.3749/canmin.48.4.711
742	THE-TOPOLOGY-OF-HYDROGEN-BONDING-IN-BRANDTITE.html	Sasha Herwig, Frank C. Hawthorne; THE TOPOLOGY OF HYDROGEN BONDING IN BRANDTITE, COLLINSITE AND FAIRFIELDITE. The Canadian Mineralogist 2006;; 44 (5): 1181–1196. doi: https://doi.org/10.2113/gscanmin.44.5.1181
743	THE-TRACE-ELEMENT-RECORD-IN-ZIRCON-FROM-THE-LAVRAS.html	Joaquim Daniel de Liz, Lauro Valentim Stoll Nardi, Evandro Fernandes de Lima, Kym Jarvis; THE TRACE-ELEMENT RECORD IN ZIRCON FROM THE LAVRAS DO SUL SHOSHONITIC ASSOCIATION, SOUTHERNMOST BRAZIL. The Canadian Mineralogist 2009;; 47 (4): 833–846. doi: https://doi.org/10.3749/canmin.47.4.833
744	THE-TRUE-NATURE-OF-HORSFORDITE.html	Mark N. Feinglos, Benjamin Bartlett Cannon, Franklin H. Cocks; THE TRUE NATURE OF “HORSFORDITE”. The Canadian Mineralogist 2006;; 44 (2): 409–413. doi: https://doi.org/10.2113/gscanmin.44.2.409
745	THE-Ta-Nb-Sn-Ti-OXIDE-MINERAL-PARAGENESIS-FROM-LA.html	Miguel Angel Galliski, Maria Florencia Marquez-Zavalía, Petr Černý, Viviana Alejandra Martínez, Ron Chapman; THE Ta–Nb–Sn–Ti OXIDE-MINERAL PARAGENESIS FROM LA VIQUITA, A SPODUMENE-BEARING RARE-ELEMENT GRANITIC PEGMATITE, SAN LUIS, ARGENTINA. The Canadian Mineralogist 2008;; 46 (2): 379–393. doi: https://doi.org/10.3749/canmin.46.2.379
746	THE-URANINITE-PYRITE-ASSOCIATION-A-SENSITIVE.html	Jiří Zachariáš, Jiří Adamović, Patrik Konečný; THE URANINITE–PYRITE ASSOCIATION, A SENSITIVE INDICATOR OF CHANGES IN PALEOFLUID COMPOSITION: AN EXAMPLE FROM THE OHŘE (EGER) GRABEN, BOHEMIAN MASSIF, CZECH REPUBLIC. The Canadian Mineralogist 2008;; 46 (5): 1159–1172. doi: https://doi.org/10.3749/canmin.46.5.1159
747	THE-USE-OF-CHEMICAL-ELEMENT-ADJECTIVAL-MODIFIERS.html	Peter Bayliss, Herbert D. Kaesz, Ernest H. Nickel; THE USE OF CHEMICAL-ELEMENT ADJECTIVAL MODIFIERS IN MINERAL NOMENCLATURE. The Canadian Mineralogist 2005;; 43 (4): 1429–1433. doi: https://doi.org/10.2113/gscanmin.43.4.1429
748	THE-WEATHERING-OF-A-SULFIDE-OREBODY-SPECIATION-AND.html	Alexandra Courtin-Nomade, Cécile Grosbois, Matthew A. Marcus, Sirine C. Fakra, Jean-Michel Beny, Andrea L. Foster; THE WEATHERING OF A SULFIDE OREBODY: SPECIATION AND FATE OF SOME POTENTIAL CONTAMINANTS. The Canadian Mineralogist 2009;; 47 (3): 493–508. doi: https://doi.org/10.3749/canmin.47.3.493
749	THE-WORLD-CLASS-Sn-Nb-Ta-F-Y-REE-Li-DEPOSIT-AND.html	Artur C. Bastos Neto, Vitor P. Pereira, Luiz H. Ronchi, Evandro F. de Lima, José C. Frantz; THE WORLD-CLASS Sn, Nb, Ta, F (Y, REE, Li) DEPOSIT AND THE MASSIVE CRYOLITE ASSOCIATED WITH THE ALBITE-ENRICHED FACIES OF THE MADEIRA A-TYPE GRANITE, PITINGA MINING DISTRICT, AMAZONAS STATE, BRAZIL. The Canadian Mineralogist 2009;; 47 (6): 1329–1357. doi: https://doi.org/10.3749/canmin.47.6.1329
750	THERMODYNAMICS-OF-A-MAGMATIC-GAS-PHASE-50-YEARS.html	James Nicholls; “THERMODYNAMICS OF A MAGMATIC GAS PHASE” 50 YEARS LATER: COMMENTS ON A PAPER BY JOHN . The Canadian Mineralogist 2000;; 38 (6): 1313–1328. doi: https://doi.org/10.2113/gscanmin.38.6.1313
751	THREE-DIMENSIONAL-TEXTURAL-AND-CHEMICAL.html	Alan J. Anderson, Travis McCarron; THREE-DIMENSIONAL TEXTURAL AND CHEMICAL CHARACTERIZATION OF POLYPHASE INCLUSIONS IN SPODUMENE USING A DUAL FOCUSED ION BEAM – SCANNING ELECTRON MICROSCOPE (FIB–SEM). The Canadian Mineralogist 2011;; 49 (2): 541–553. doi: https://doi.org/10.3749/canmin.49.2.541
752	TOPOLOGICAL-ENUMERATION-OF-DECORATED-Cu2-2-N.html	Frank C. Hawthorne, Michael Schindler; TOPOLOGICAL ENUMERATION OF DECORATED [Cu2+ϕ2]N SHEETS IN HYDROXY-HYDRATED COPPER-OXYSALT MINERALS. The Canadian Mineralogist 2000;; 38 (3): 751–761. doi: https://doi.org/10.2113/gscanmin.38.3.751
753	TOURMALINE-OF-THE-MRAMORNY-TIN-CLUSTER-CHUKOTKA.html	Ivan A. Baksheev, Petr L. Tikhomirov, Vasily O. Yapaskurt, Marina F. Vigasina, Vsevolod Yu. Prokof’ev, Vladimir I. Ustinov; TOURMALINE OF THE MRAMORNY TIN CLUSTER, CHUKOTKA PENINSULA, RUSSIA. The Canadian Mineralogist 2009;; 47 (5): 1177–1194. doi: https://doi.org/10.3749/canmin.47.5.1177
754	TOURMALINE-STRUCTURAL-FORMULA-CALCULATIONS.html	Christine M. Clark; TOURMALINE: STRUCTURAL FORMULA CALCULATIONS. The Canadian Mineralogist 2007;; 45 (2): 229–237. doi: https://doi.org/10.2113/gscanmin.45.2.229
755	TRACE-ELEMENT-EVIDENCE-FOR-VOLATILE-INFLUENCED.html	John D. Greenough, Brian J. Fryer; TRACE-ELEMENT EVIDENCE FOR VOLATILE-INFLUENCED DIFFERENTIATION IN A FLOW OF ALKALI BASALT, PENG HU ISLAND, TAIWAN. The Canadian Mineralogist 2008;; 46 (2): 305–315. doi: https://doi.org/10.3749/canmin.46.2.305
756	TRACING-GARNET-ORIGINS-IN-GRANITOID-ROCKS-BY.html	Jade Star Lackey, Saskia Erdmann, Jessica S. Hark, Robert M. Nowak, Kendra E. Murray, D. Barrie Clarke, John W. Valley; TRACING GARNET ORIGINS IN GRANITOID ROCKS BY OXYGEN ISOTOPE ANALYSIS: EXAMPLES FROM THE SOUTH MOUNTAIN BATHOLITH, NOVA SCOTIA. The Canadian Mineralogist 2011;; 49 (2): 417–439. doi: https://doi.org/10.3749/canmin.49.2.417
757	TRANSFORMATION-SEQUENCES-OF-COPPER-SULFIDES-AT.html	Frédéric Hatert; TRANSFORMATION SEQUENCES OF COPPER SULFIDES AT VIELSALM, STAVELOT MASSIF, BELGIUM. The Canadian Mineralogist 2005;; 43 (2): 623–635. doi: https://doi.org/10.2113/gscanmin.43.2.623
758	TRIPARTITE-DIVISION-OF-THE-SYSTEM-2REEPO4-CaTh-PO4.html	Kees Linthout; TRIPARTITE DIVISION OF THE SYSTEM 2REEPO4 – CaTh(PO4)2 – 2ThSiO4, DISCREDITATION OF BRABANTITE, AND RECOGNITION OF CHERALITE AS THE NAME FOR MEMBERS DOMINATED BY CaTh(PO4)2. The Canadian Mineralogist 2007;; 45 (3): 503–508. doi: https://doi.org/10.2113/gscanmin.45.3.503
759	TRUTH-AND-BEAUTY-IN-METAMORPHIC-PHASE-EQUILIBRIA.html	Roger Powell, Michel Guiraud, Richard W. White; TRUTH AND BEAUTY IN METAMORPHIC PHASE-EQUILIBRIA: CONJUGATE VARIABLES AND PHASE DIAGRAMS. The Canadian Mineralogist 2005;; 43 (1): 21–33. doi: https://doi.org/10.2113/gscanmin.43.1.21
760	TRUTH-AND-BEAUTY-IN-THERMODYNAMICS.html	Gregor M. Anderson; TRUTH AND BEAUTY IN THERMODYNAMICS. The Canadian Mineralogist 2005;; 43 (1): 11–19. doi: https://doi.org/10.2113/gscanmin.43.1.11
761	TUNDRITE-Ce-FROM-MONT-SAINT-HILAIRE-QUEBEC-CRYSTAL.html	Joel D. Grice, Ralph Rowe, Glenn Poirier, Quintin Wight; TUNDRITE-(Ce) FROM MONT SAINT-HILAIRE, QUEBEC: CRYSTAL-STRUCTURE ANALYSIS AND SPECIES CHARACTERIZATION. The Canadian Mineralogist 2008;; 46 (2): 413–422. doi: https://doi.org/10.3749/canmin.46.2.413
762	TURANITE-Cu2-5-V5-O4-2-OH-4-FROM-THE-TYUYA-MUYUN.html	Elena Sokolova, Frank C. Hawthorne, Vladimir V. Karpenko, Atali A. Agakhanov, Leonid A. Pautov; TURANITE, Cu2+ 5 (V5+O4)2 (OH)4, FROM THE TYUYA–MUYUN RADIUM–URANIUM DEPOSIT, OSH DISTRICT, KYRGYZSTAN: A NEW STRUCTURE FOR AN OLD MINERAL. The Canadian Mineralogist 2004;; 42 (3): 731–739. doi: https://doi.org/10.2113/gscanmin.42.3.731
763	TWO-STAGE-EXSOLUTION-OF-A-TITANIAN-Sc-Fe3-Nb-Ta-O4.html	Petr Černý, Ron Chapman, Morgan Masau; TWO-STAGE EXSOLUTION OF A TITANIAN (Sc,Fe3+)(Nb,Ta)O4 PHASE IN NIOBIAN RUTILE FROM SOUTHERN NORWAY. The Canadian Mineralogist 2000;; 38 (4): 907–913. doi: https://doi.org/10.2113/gscanmin.38.4.907
764	U6-MINERALS-AND-INORGANIC-COMPOUNDS-INSIGHTS-INTO.html	Peter C. Burns; U6+ MINERALS AND INORGANIC COMPOUNDS: INSIGHTS INTO AN EXPANDED STRUCTURAL HIERARCHY OF CRYSTAL STRUCTURES. The Canadian Mineralogist 2005;; 43 (6): 1839–1894. doi: https://doi.org/10.2113/gscanmin.43.6.1839
765	UNGAVAITE-Pd4Sb3-A-NEW-INTERMETALLIC-MINERAL.html	Andrew M. McDonald, Louis J. Cabri, Christopher J. Stanley, Nikolay S. Rudashevsky, Glenn Poirier, James E. Mungall, Kirk C. Ross, Bruce R. Durham, Vladimir N. Rudashevsky; UNGAVAITE, Pd4Sb3, A NEW INTERMETALLIC MINERAL SPECIES FROM THE MESAMAX NORTHWEST DEPOSIT, UNGAVA REGION, QUEBEC, CANADA: DESCRIPTION AND GENETIC IMPLICATIONS. The Canadian Mineralogist 2005;; 43 (5): 1735–1744. doi: https://doi.org/10.2113/gscanmin.43.5.1735
766	UNKNOWN-CHINESE-MINERAL-LOCALITIES.html	Jeffrey de Fourestier, Yang Zhuming; “UNKNOWN” CHINESE MINERAL LOCALITIES. The Canadian Mineralogist 2007;; 45 (2): 397–400. doi: https://doi.org/10.2113/gscanmin.45.2.397
767	UNUSUAL-FIBROUS-SODIAN-TAINIOLITE-EPITACTIC-ON.html	Thomas Armbruster, R. Peter Richards, Edwin Gnos, Thomas Pettke, Marco Herwegh; UNUSUAL FIBROUS SODIAN TAINIOLITE EPITACTIC ON PHLOGOPITE FROM MARBLE XENOLITHS OF MONT SAINT-HILAIRE, QUEBEC, CANADA. The Canadian Mineralogist 2007;; 45 (3): 541–549. doi: https://doi.org/10.2113/gscanmin.45.3.541
768	UNUSUAL-Na-Mg-ENRICHED-BERYL-AND-ITS-BREAKDOWN.html	Milan Novák, Jan Filip; UNUSUAL (Na,Mg)-ENRICHED BERYL AND ITS BREAKDOWN PRODUCTS (BERYL II, BAZZITE, BAVENITE) FROM EUXENITE-TYPE NYF PEGMATITE RELATED TO THE OROGENIC ULTRAPOTASSIC TŘEBÍČ PLUTON, CZECH REPUBLIC. The Canadian Mineralogist 2010;; 48 (3): 615–628. doi: https://doi.org/10.3749/canmin.48.3.615
769	VARIATION-IN-MINERALOGY-TEMPERATURE-AND-OXYGEN.html	John Charles White, Minghua Ren, Don F. Parker; VARIATION IN MINERALOGY, TEMPERATURE, AND OXYGEN FUGACITY IN A SUITE OF STRONGLY PERALKALINE LAVAS AND TUFFS, PANTELLERIA, ITALY. The Canadian Mineralogist 2005;; 43 (4): 1331–1347. doi: https://doi.org/10.2113/gscanmin.43.4.1331
770	VARIATIONS-IN-Ni-CONTENT-IN-SHEARED-MAGMATIC.html	Joshua Bailey, Andrew M. McDonald, Bruno Lafrance, John S. Fedorowich; VARIATIONS IN Ni CONTENT IN SHEARED MAGMATIC SULFIDE ORE AT THE THAYER LINDSLEY MINE, SUDBURY, ONTARIO. The Canadian Mineralogist 2006;; 44 (5): 1063–1077. doi: https://doi.org/10.2113/gscanmin.44.5.1063
771	VARIATIONS-IN-THE-NATURE-OF-THE-PLATINUM-GROUP.html	Hazel M. Prichard, Sarah-Jane Barnes, Wolfgang D. Maier, Peter C. Fisher; VARIATIONS IN THE NATURE OF THE PLATINUM-GROUP MINERALS IN A CROSS-SECTION THROUGH THE MERENSKY REEF AT IMPALA PLATINUM: IMPLICATIONS FOR THE MODE OF FORMATION OF THE REEF. The Canadian Mineralogist 2004;; 42 (2): 423–437. doi: https://doi.org/10.2113/gscanmin.42.2.423
772	VEIN-AND-SKARN-FORMATION-AT-THE-CANNINGTON-Ag-Pb.html	Tony J. Roache, Patrick J. Williams, Julie M. Richmond, Lucy H. Chapman; VEIN AND SKARN FORMATION AT THE CANNINGTON Ag–Pb–Zn DEPOSIT, NORTHEASTERN AUSTRALIA. The Canadian Mineralogist 2005;; 43 (1): 241–262. doi: https://doi.org/10.2113/gscanmin.43.1.241
773	VEIN-GRAPHITE-FROM-THE-BOGALA-AND-KAHATAGAHA.html	Philippe Touzain, Nanda Balasooriya, Kumara Bandaranayake, Chantal Descolas-Gros; VEIN GRAPHITE FROM THE BOGALA AND KAHATAGAHA–KOLONGAHA MINES, SRI LANKA: A POSSIBLE ORIGIN. The Canadian Mineralogist 2010;; 48 (6): 1373–1384. doi: https://doi.org/10.3749/canmin.48.5.1373
774	VIGEZZITE-AND-ASSOCIATED-OXIDES-OF-Nb-Ta-FROM.html	Alessandro Guastoni, Valeria Diella, Federico Pezzotta; VIGEZZITE AND ASSOCIATED OXIDES OF Nb–Ta FROM EMERALD-BEARING PEGMATITES OF THE VIGEZZO VALLEY, WESTERN ALPS, ITALY. The Canadian Mineralogist 2008;; 46 (3): 619–633. doi: https://doi.org/10.3749/canmin.46.3.619
775	VIOLET-COLORED-DIOPSIDE-FROM-SOUTHERN-BAFFIN.html	Christopher D.K. Herd, Ronald C. Peterson, George R. Rossman; VIOLET-COLORED DIOPSIDE FROM SOUTHERN BAFFIN ISLAND, NUNAVUT, CANADA. The Canadian Mineralogist 2000;; 38 (5): 1193–1199. doi: https://doi.org/10.2113/gscanmin.38.5.1193
776	VLASOVITE-Na2-Zr-Si4O11-FROM-THE-KIPAWA-ALKALINE.html	Elena Sokolova, Frank C. Hawthorne, Neil A. Ball, Roger H. Mitchell, Giancarlo Della Ventura; VLASOVITE, Na2 Zr (Si4O11), FROM THE KIPAWA ALKALINE COMPLEX, QUEBEC, CANADA: CRYSTAL-STRUCTURE REFINEMENT AND INFRARED SPECTROSCOPY. The Canadian Mineralogist 2006;; 44 (6): 1349–1356. doi: https://doi.org/10.2113/gscanmin.44.6.1349
777	VOLASCHIOITE-Fe3-4-SO4-O2-OH-6-2H2O-A-NEW-MINERAL.html	Cristian Biagioni, Elena Bonaccorsi, Paolo Orlandi; VOLASCHIOITE, Fe3+4(SO4)O2(OH)6·2H2O, A NEW MINERAL SPECIES FROM FORNOVOLASCO, APUAN ALPS, TUSCANY, ITALY. The Canadian Mineralogist 2011;; 49 (2): 605–614. doi: https://doi.org/10.3749/canmin.49.2.605
778	VOLUME-CHANGES-IN-FLUID-INCLUSIONS-PRODUCED-BY.html	Pamela C. Burnley, M. Kathleen Davis; VOLUME CHANGES IN FLUID INCLUSIONS PRODUCED BY HEATING AND PRESSURIZATION: AN ASSESSMENT BY FINITE ELEMENT MODELING. The Canadian Mineralogist 2004;; 42 (5): 1369–1382. doi: https://doi.org/10.2113/gscanmin.42.5.1369
779	VOLUMINOUS-STOPING-IN-THE-MITCHELL-PEAK.html	Geoffrey S. Pignotta, Scott R. Paterson; VOLUMINOUS STOPING IN THE MITCHELL PEAK GRANODIORITE, SIERRA NEVADA BATHOLITH, CALIFORNIA, USA. The Canadian Mineralogist 2007;; 45 (1): 87–106. doi: https://doi.org/10.2113/gscanmin.45.1.87
780	WEATHERING-OF-BASALTIC-ROCKS-FROM-THE-FRENCH.html	Marilyne Soubrand-Colin, Hubert Bril, Catherine Néel, Alexandra Courtin-Nomade, François Martin; WEATHERING OF BASALTIC ROCKS FROM THE FRENCH MASSIF CENTRAL: ORIGIN AND FATE OF Ni, Cr, Zn AND Cu. The Canadian Mineralogist 2005;; 43 (3): 1077–1091. doi: https://doi.org/10.2113/gscanmin.43.3.1077
781	WHAT-IS-THE-REASON-FOR-THE-DOUBLED-UNIT-CELL.html	Dan Topa, Emil Makovicky, Tonc̀i Balić-Žunić; WHAT IS THE REASON FOR THE DOUBLED UNIT-CELL VOLUMES OF COPPER–LEAD-RICH PAVONITE HOMOLOGUES? THE CRYSTAL STRUCTURES OF CUPROMAKOVICKYITE AND MAKOVICKYITE. The Canadian Mineralogist 2008;; 46 (2): 515–523. doi: https://doi.org/10.3749/canmin.46.2.515
782	WILUITE-FROM-ARICCIA-LATIUM-ITALY-OCCURRENCE-AND.html	Fabio Bellatreccia, Fernando Cámara, Luisa Ottolini, Giancarlo Della Ventura, Giannantonio Cibin, Annibale Mottana; WILUITE FROM ARICCIA, LATIUM, ITALY: OCCURRENCE AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2005;; 43 (5): 1457–1468. doi: https://doi.org/10.2113/gscanmin.43.5.1457
783	XANES-SPECTROSCOPY-OF-SULFUR-IN-EARTH-MATERIALS.html	Michael E. Fleet; XANES SPECTROSCOPY OF SULFUR IN EARTH MATERIALS. The Canadian Mineralogist 2005;; 43 (6): 1811–1838. doi: https://doi.org/10.2113/gscanmin.43.6.1811
784	XENOTIME-Y-FROM-CARBONATITE-DYKES-AT-LOFDAL.html	Frances Wall, Vistorina N. Niku-Paavola, Craig Storey, Axel Müller, Teresa Jeffries; XENOTIME-(Y) FROM CARBONATITE DYKES AT LOFDAL, NAMIBIA: UNUSUALLY LOW LREE:HREE RATIO IN CARBONATITE, AND THE FIRST DATING OF XENOTIME OVERGROWTHS ON ZIRCON. The Canadian Mineralogist 2008;; 46 (4): 861–877. doi: https://doi.org/10.3749/canmin.46.4.861
785	YUKONITE-FROM-THE-GROTTA-DELLA-MONACA-CAVE-SANT.html	Anna Garavelli, Daniela Pinto, Filippo Vurro, Marcello Mellini, Cecilia Viti, Tonci Balić-Žunić, Giancarlo Della Ventura; YUKONITE FROM THE GROTTA DELLA MONACA CAVE, SANT’AGATA DI ESARO, ITALY: CHARACTERIZATION AND COMPARISON WITH COTYPE MATERIAL FROM THE DAULTON MINE, YUKON, CANADA. The Canadian Mineralogist 2009;; 47 (1): 39–51. doi: https://doi.org/10.3749/canmin.47.1.39
786	ZANGBOITE-TiFeSi2-A-NEW-MINERAL-SPECIES-FROM.html	Li Guowu, Fang Qingsong, Shi Nicheng, Bai Wenji, Yang Jingsui, Xiong Ming, Ma Zhesheng, Rong He; ZANGBOITE, TiFeSi2, A NEW MINERAL SPECIES FROM LUOBUSHA, TIBET, CHINA, AND ITS CRYSTAL STRUCTURE. The Canadian Mineralogist 2009;; 47 (5): 1265–1274. doi: https://doi.org/10.3749/canmin.47.5.1265
787	ZINCIAN-SPINEL-ASSOCIATED-WITH-METAMORPHOSED.html	Adriana Heimann, Paul G. Spry, Graham S. Teale; ZINCIAN SPINEL ASSOCIATED WITH METAMORPHOSED PROTEROZOIC BASE-METAL SULFIDE OCCURRENCES, COLORADO: A RE-EVALUATION OF GAHNITE COMPOSITION AS A GUIDE IN EXPLORATION. The Canadian Mineralogist 2005;; 43 (2): 601–622. doi: https://doi.org/10.2113/gscanmin.43.2.601
788	ZINCOCHROMITE-FROM-THE-GUANIAMO-RIVER.html	Zdenek Johan, Daniel Ohnenstetter; ZINCOCHROMITE FROM THE GUANIAMO RIVER DIAMONDIFEROUS PLACERS, VENEZUELA: EVIDENCE OF ITS METASOMATIC ORIGIN. The Canadian Mineralogist 2010;; 48 (2): 361–374. doi: https://doi.org/10.3749/canmin.48.2.361
789	ZINCOSPIROFFITE-A-NEW-TELLURITE-MINERAL-SPECIES.html	Pei-Hua Zhang, Jin-Chu Zhu, Zhen-Hua Zhao, Xiang-Ping Gu, Jin-Fu Lin; ZINCOSPIROFFITE, A NEW TELLURITE MINERAL SPECIES FROM THE ZHONGSHANGOU GOLD DEPOSIT, HEBEI PROVINCE, PEOPLE’S REPUBLIC OF CHINA. The Canadian Mineralogist 2004;; 42 (3): 763–768. doi: https://doi.org/10.2113/gscanmin.42.3.763
790	ZIRCONIUM-AND-HAFNIUM-IN-MINERALS-OF-THE-COLUMBITE.html	Petr Černý, T. Scott Ercit, Sten-Anders Smeds, Lee A. Groat, Ron Chapman; ZIRCONIUM AND HAFNIUM IN MINERALS OF THE COLUMBITE AND WODGINITE GROUPS FROM GRANITIC PEGMATITES. The Canadian Mineralogist 2007;; 45 (2): 185–202. doi: https://doi.org/10.2113/gscanmin.45.2.185
